"sc-s1isp7-5 src","sc-s1isp7-5 src 2","sc-s1isp7-5 src 3","sc-s1isp7-5 src 4","sc-s1isp7-5 src 5","sc-s1isp7-5 src 6","sc-s1isp7-5 src 7","sc-s1isp7-5 src 8","sc-s1isp7-5 src 9","sc-s1isp7-5 src 10","sc-jGFFOr href","sc-1hez2tp-0","sc-1hez2tp-0 2","sc-1hp8d8a-0","sc-1q7bklc-1","sc-rbbb40-0","sc-1hez2tp-0 3","sc-1hez2tp-0 4","sc-1hez2tp-0 5","sc-1hez2tp-0 6","sc-1hez2tp-0 7","sc-jGFFOr href 2","sc-1hez2tp-0 8","sc-1hez2tp-0 9","sc-1hp8d8a-0 2","sc-1q7bklc-1 2","sc-rbbb40-0 2","sc-1hez2tp-0 10","sc-1hez2tp-0 12","sc-1hez2tp-0 13","sc-s1isp7-5 src 11","sc-1hez2tp-0 14","sc-s1isp7-5 src 12","sc-s1isp7-5 src 13","sc-s1isp7-5 src 14","sc-jGFFOr href 3","sc-s1isp7-5 src 15","sc-1hez2tp-0 15","sc-1hez2tp-0 16","sc-1hp8d8a-0 3","sc-1q7bklc-1 3","sc-rbbb40-0 3","sc-1hez2tp-0 17","sc-1hez2tp-0 18","sc-s1isp7-5 src 16","sc-1hez2tp-0 19","sc-s1isp7-5 src 17","sc-1hez2tp-0 20","sc-s1isp7-5 src 18","sc-1hez2tp-0 21","sc-s1isp7-5 src 19","sc-s1isp7-5 src 20","sc-s1isp7-5 src 21","sc-1q7bklc-1 4","sc-rbbb40-0 4","sc-1hez2tp-0 23","sc-s1isp7-5 src 22"
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/unicon-family-restaurant-1-marol/order","50% OFF up to 100","40 min","Unicon Family Restaurant","3.8","star-fill","North Indian, Mughlai, Biryani, Seafood, Chinese, Fast Food, Beverages","₹250 for one","3475+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","3475+ orders placed from here recently","https://www.zomato.com/mumbai/jaffer-bhais-delhi-darbar-jogeshwari/order","50% OFF up to 100","32 min","Jaffer Bhai's Delhi Darbar","3.7","star-fill","North Indian, Mughlai, Chinese, Biryani, Arabian, Kebab, Desserts, Sichuan","3725+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","26 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/7th-heaven-near-andheri-east-station/order","","Bakery, Desserts","₹250 for one","7th Heaven","3.7","star-fill","375+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","375+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","","","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/carters-blue-near-andheri-east-station/order","50% OFF up to 100","29 min","Carter's Blue","3.7","star-fill","Lebanese, Chinese, Mughlai, North Indian, Rolls, Biryani, Beverages","₹300 for one","7050+ orders placed from here recently","Restaurant partner follows WHO protocol","7050+ orders placed from here recently","https://www.zomato.com/mumbai/al-baik-com-versova/order","50% OFF up to 100","33 min","Al-Baik.Com","","","Fast Food, Burger, Pizza, Rolls, Beverages","1850+ orders placed from here recently","50% OFF up to 100","","36 min","","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/green-dot-pizza-andheri-lokhandwala/order","https://www.zomato.com/mumbai/juhu-restaurants","Pizza, Desserts, Waffle, Shake","₹300 for one","Green Dot Pizza","3.5","star-fill","50+ orders placed from here recently","","","","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1850+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","4.1","star-fill","","https://www.zomato.com/mumbai/juhu-restaurants"
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/bikkgane-biryani-mahakali/order","50% OFF up to 100","31 min","Bikkgane Biryani","3.7","star-fill","Biryani, Hyderabadi, Andhra, North Indian, Mughlai","₹300 for one","3175+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","3175+ orders placed from here recently","https://www.zomato.com/mumbai/starbucks-coffee-2-juhu/order","50% OFF up to 100","17 min","Starbucks Coffee","","","Cafe, Beverages, Desserts","1650+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","38 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/evas-pizza-mahakali/order","https://www.zomato.com/mumbai/juhu-restaurants","Pizza, Fast Food, Sandwich, Salad","₹300 for one","Eva's Pizza","4.1","star-fill","3375+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","3375+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1650+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","4.1","star-fill","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/junos-pizza-by-eatfit-baking-fresh-since-1974-khar/order","50% OFF up to 100","35 min","Juno's Pizza by EatFit - Baking Fresh Since 1974","","","Pizza, Fast Food","₹300 for one","4925+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","4925+ orders placed from here recently","https://www.zomato.com/mumbai/bhagat-tarachand-1-ghatkopar-east/order","50% OFF up to 100","68 min","Bhagat Tarachand","3.4","star-fill","North Indian, Beverages, Desserts","450+ orders placed from here recently","50% OFF up to 100","","64 min","","","","https://www.zomato.com/mumbai/al-baik-fast-food-kurla/order","","Lebanese, Burger, Rolls, Fast Food, Sandwich, Pizza, Shake, Beverages","₹300 for one","Al Baik Fast Food","4.0","star-fill","225+ orders placed from here recently","","","","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","4.1","star-fill","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/food-king-kurla/order","50% OFF up to 100","45 min","Food King","3.7","star-fill","Chinese, North Indian, Mughlai, Seafood, Biryani, Beverages, BBQ, Sichuan","₹300 for one","2075+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","2075+ orders placed from here recently","https://www.zomato.com/mumbai/shree-savariya-pav-bhaji-center-near-andheri-east-station/order","50% OFF up to 100","30 min","Shree Savariya Pav Bhaji Center","3.7","star-fill","Street Food","4225+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","54 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/mini-punjab-malad-west/order","https://www.zomato.com/mumbai/juhu-restaurants","North Indian, Chinese, Sichuan, Biryani, Desserts","₹300 for one","Mini Punjab","4.0","star-fill","3100+ orders placed from here recently","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/juhu-restaurants","3100+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","4225+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","","Pro extra 20% OFF",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/raj-restaurant-chembur/order","50% OFF up to 100","63 min","Raj Restaurant","3.8","star-fill","North Indian, Malwani, Seafood","₹350 for one","5100+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","5100+ orders placed from here recently","https://www.zomato.com/mumbai/cakes-more-7-bungalows/order","50% OFF up to 100","23 min","Cakes & More","","","Bakery, Desserts","1625+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","43 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/deluxe-restaurant-kurla/order","https://www.zomato.com/mumbai/juhu-restaurants","North Indian, Mughlai, Malwani, Chinese, Desserts, Beverages","₹350 for one","Deluxe Restaurant","3.9","star-fill","2425+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","2425+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1625+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","4.2","star-fill","Pro extra 20% OFF",""
"https://b.zmtcdn.com/data/pictures/4/18267754/e50a05dc40027395b192465f95113d46_o2_featured_v2.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","","https://www.zomato.com/mumbai/juhu-restaurants","","","","https://b.zmtcdn.com/data/pictures/chains/6/36406/a9b023aacfd87c1074966fc4c4d31146_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/pictures/chains/1/20118461/797a200901f059c523fd23211b083080_o2_featured_v2.jpg","https://www.zomato.com/mumbai/amar-fast-food-juice-centre-chakala/order","50% OFF up to 100","34 min","Amar  Fast Food & Juice Centre","3.9","star-fill","South Indian, North Indian, Chinese, Street Food, Fast Food, Beverages, Desserts","₹350 for one","4375+ orders placed from here recently","Restaurant partner follows WHO protocol","4375+ orders placed from here recently","https://www.zomato.com/mumbai/barbeque-nation-1-veera-desai-area/order","50% OFF up to 100","38 min","Barbeque Nation","3.6","star-fill","North Indian, BBQ, Biryani, Kebab, Beverages, Desserts","1125+ orders placed from here recently","50% OFF up to 100","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","29 min","","","","https://www.zomato.com/mumbai/the-dessert-heaven-pure-veg-jogeshwari/order","","Bakery, Desserts, Beverages, Bengali, Juices, Ice Cream","₹350 for one","The Dessert Heaven - Pure Veg","4.2","star-fill","250+ orders placed from here recently","","","","https://b.zmtcdn.com/data/o2_assets/695598f38d29d0e5d3f8ffe57cfdb94c1613145422.png","","","","https://b.zmtcdn.com/data/o2_assets/695598f38d29d0e5d3f8ffe57cfdb94c1613145422.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/juhu-restaurants","","","",""
"https://b.zmtcdn.com/data/pictures/8/35658/c4d9c5c2b87b9fa0a6854b3a150c0894_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/pictures/chains/2/19745732/50c70d77a3895439584c9e2b9dec2567_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/pictures/1/18670791/c657dda522a081edaec24884fb0dcebb_o2_featured_v2.jpg","https://www.zomato.com/mumbai/gurukripa-powai/order","50% OFF up to 100","44 min","Gurukripa","4.3","star-fill","North Indian, Mughlai, Chinese, Fast Food, Desserts, Beverages, Kebab, Sichuan","₹350 for one","6400+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","6400+ orders placed from here recently","https://www.zomato.com/mumbai/globo-ice-creams-of-the-world-vile-parle-west/order","50% OFF up to 100","25 min","GLOBO Ice Creams Of The World","","","Ice Cream, Desserts","Follows all Max Safety measures to ensure your food is safe","50% OFF up to 100","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","38 min","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/shalimar-jogeshwari/order","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","North Indian, Chinese, Mughlai, Seafood, Sichuan, Desserts, Fast Food, Arabian","₹350 for one","Shalimar","3.8","star-fill","1775+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1775+ orders placed from here recently","","","","","","","","4.2","star-fill","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/5-spice-vile-parle-west/order","50% OFF up to 100","21 min","5 Spice","3.7","star-fill","Chinese, Asian, Thai, Seafood, Sichuan","₹350 for one","2675+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","2675+ orders placed from here recently","https://www.zomato.com/mumbai/haldirams-restaurant-kurla/order","50% OFF up to 100","57 min","Haldiram's Restaurant","3.7","star-fill","Mithai, North Indian, South Indian, Sandwich, Street Food, Biryani, Beverages, Desserts","4175+ orders placed from here recently","50% OFF up to 100","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","28 min","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/hare-rama-hare-krishna-pure-veg-chakala/order","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","North Indian, South Indian, Street Food, Chinese, Desserts, Beverages, Shake, Sichuan","₹350 for one","Hare Rama Hare Krishna Pure Veg","4.2","star-fill","12400+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","12400+ orders placed from here recently","","","","","","","","","","Pro extra 10% OFF",""
"https://b.zmtcdn.com/data/pictures/chains/3/19802053/e10738af0f485f91157c77089935e0bd_o2_featured_v2.jpg","","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://b.zmtcdn.com/data/pictures/3/18661793/040a2ee79a241788407fa47bca69766e_o2_featured_v2.jpg","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/pictures/chains/1/19417261/c6c9034f4a83d548d777ee4a495eaa36_o2_featured_v2.jpg","https://www.zomato.com/mumbai/amore-gelato-juhu/order","50% OFF up to 100","15 min","Amore Gelato","3.8","star-fill","Desserts, Ice Cream","₹200 for one","2750+ orders placed from here recently","Restaurant partner follows WHO protocol","2750+ orders placed from here recently","https://www.zomato.com/mumbai/arabian-chicken-shawarma-jogeshwari/order","50% OFF up to 100","36 min","Arabian Chicken Shawarma","","","Shawarma, Lebanese, Chinese","1225+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","37 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/hundo-pizza-oshiwara/order","","Pizza, Italian, Fast Food, American","₹200 for one","Hundo Pizza","4.1","star-fill","5025+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","5025+ orders placed from here recently","","","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","4.3","star-fill","","https://www.zomato.com/mumbai/juhu-restaurants"
